Business Unit,PH1,PH2,Item Code,Item Description,Sales Channel,Stat Forecast,Actual Amount,Date
BU1,Category 1,Category 1I,643025,Item VXM,Channel_X,,261111.0,2022-04-01
BU1,Category 1,Category 1I,765537,Item SJW,Channel_X,,249341.0,2023-07-01
BU1,Category 1,Category 1I,765537,Item SJW,Channel_X,,209593.0,2023-02-01
BU1,Category 1,Category 1I,699988,Item KGY,Channel_X,,449475.0,2024-06-01
BU1,Category 1,Category 1I,643025,Item VXM,Channel_X,,374912.0,2023-06-01
BU1,Category 1,Category 1I,643025,Item VXM,Channel_X,,280904.0,2023-01-01
BU1,Category 1,Category 1I,434968,Item HKJ,Channel_X,,7530.0,2022-09-01
BU1,Category 1,Category 1I,699988,Item KGY,Channel_X,,399427.0,2023-09-01
BU1,Category 1,Category 1I,434968,Item HKJ,Channel_X,,6437.0,2022-10-01
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,,480.0,2022-04-01
BU1,Category 1,Category 1I,699988,Item KGY,Channel_X,,440636.0,2023-06-01
BU1,Category 1,Category 1I,137083,Item UWL,Channel_X,,25880.0,2024-10-01
BU1,Category 1,Category 1I,643025,Item VXM,Channel_X,,189476.0,2023-05-01
BU1,Category 1,Category 1I,822517,Item BQM,Channel_X,,144335.0,2023-01-01
BU1,Category 1,Category 1I,822517,Item BQM,Channel_X,,93784.0,2023-11-01
BU1,Category 1,Category 1I,765537,Item SJW,Channel_X,,568774.0,2022-07-01
BU1,Category 1,Category 1I,643025,Item VXM,Channel_X,,285790.0,2023-07-01
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,,365.0,2024-01-01
BU1,Category 1,Category 1I,434968,Item HKJ,Channel_X,,3740.0,2024-05-01
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,,96.0,2024-12-01
BU1,Category 1,Category 1I,434968,Item HKJ,Channel_X,,6944.0,2022-01-01
BU1,Category 1,Category 1I,822517,Item BQM,Channel_X,,153321.0,2022-06-01
BU1,Category 1,Category 1I,699988,Item KGY,Channel_X,,380417.0,2023-08-01
BU1,Category 1,Category 1I,643025,Item VXM,Channel_X,,202688.0,2023-04-01
BU1,Category 1,Category 1I,822517,Item BQM,Channel_X,,126212.0,2022-11-01
BU1,Category 1,Category 1I,699988,Item KGY,Channel_X,,355010.0,2025-10-01
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,,611.0,2023-08-01
BU1,Category 1,Category 1I,137083,Item UWL,Channel_X,,29664.0,2024-01-01
BU1,Category 1,Category 1I,822517,Item BQM,Channel_X,,149901.0,2025-08-01
BU1,Category 1,Category 1I,643025,Item VXM,Channel_X,,260686.0,2024-09-01
BU1,Category 1,Category 1I,643025,Item VXM,Channel_X,,318546.0,2023-09-01
BU1,Category 1,Category 1I,434968,Item HKJ,Channel_X,,6534.0,2023-05-01
BU1,Category 1,Category 1I,699988,Item KGY,Channel_X,,413782.0,2023-01-01
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,,864.0,2022-12-01
BU1,Category 1,Category 1I,765537,Item SJW,Channel_X,,185416.0,2023-11-01
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,,240.0,2023-11-01
BU1,Category 1,Category 1I,765537,Item SJW,Channel_X,,150469.0,2023-04-01
BU1,Category 1,Category 1I,699988,Item KGY,Channel_X,,496100.0,2022-01-01
BU1,Category 1,Category 1I,434968,Item HKJ,Channel_X,,5727.0,2024-08-01
BU1,Category 1,Category 1I,434968,Item HKJ,Channel_X,,7710.0,2023-01-01
BU1,Category 1,Category 1I,434968,Item HKJ,Channel_X,,5294.0,2023-10-01
BU1,Category 1,Category 1I,765537,Item SJW,Channel_X,,360809.0,2022-09-01
BU1,Category 1,Category 1I,822517,Item BQM,Channel_X,,226969.0,2022-09-01
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,,377.0,2023-04-01
BU1,Category 1,Category 1I,822517,Item BQM,Channel_X,,120364.0,2022-05-01
BU1,Category 1,Category 1I,699988,Item KGY,Channel_X,,374794.0,2025-09-01
BU1,Category 1,Category 1I,137083,Item UWL,Channel_X,,27783.0,2025-09-01
BU1,Category 1,Category 1I,872839,Item GMM,Channel_X,,97290.0,2022-11-01
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,,10.0,2025-10-01
BU1,Category 1,Category 1I,434968,Item HKJ,Channel_X,,4284.0,2024-02-01
BU1,Category 1,Category 1I,699988,Item KGY,Channel_X,,509338.0,2023-07-01
BU1,Category 1,Category 1I,137083,Item UWL,Channel_X,,15553.0,2023-02-01
BU1,Category 1,Category 1I,434968,Item HKJ,Channel_X,,4284.0,2024-10-01
BU1,Category 1,Category 1I,872839,Item GMM,Channel_X,,18726.0,2024-07-01
BU1,Category 1,Category 1I,643025,Item VXM,Channel_X,,293598.0,2022-08-01
BU1,Category 1,Category 1I,765537,Item SJW,Channel_X,,204567.0,2023-05-01
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,,192.0,2023-05-01
BU1,Category 1,Category 1I,643025,Item VXM,Channel_X,,350327.0,2022-01-01
BU1,Category 1,Category 1I,822517,Item BQM,Channel_X,,149625.0,2024-11-01
BU1,Category 1,Category 1I,765537,Item SJW,Channel_X,,388626.0,2022-10-01
BU1,Category 1,Category 1I,822517,Item BQM,Channel_X,,227850.0,2023-09-01
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,,48.0,2024-08-01
BU1,Category 1,Category 1I,643025,Item VXM,Channel_X,,301295.0,2025-07-01
BU1,Category 1,Category 1I,765537,Item SJW,Channel_X,,193767.0,2025-08-01
BU1,Category 1,Category 1I,872839,Item GMM,Channel_X,,13716.0,2024-10-01
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,,389.0,2023-01-01
BU1,Category 1,Category 1I,872839,Item GMM,Channel_X,,17088.0,2023-09-01
BU1,Category 1,Category 1I,699988,Item KGY,Channel_X,,443988.0,2022-10-01
BU1,Category 1,Category 1I,137083,Item UWL,Channel_X,,16266.0,2022-03-01
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,,816.0,2022-05-01
BU1,Category 1,Category 1I,872839,Item GMM,Channel_X,,16818.0,2022-04-01
BU1,Category 1,Category 1I,434968,Item HKJ,Channel_X,,4513.0,2025-10-01
BU1,Category 1,Category 1I,822517,Item BQM,Channel_X,,144265.0,2024-08-01
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,,10.0,2025-07-01
BU1,Category 1,Category 1I,699988,Item KGY,Channel_X,,448931.0,2022-12-01
BU1,Category 1,Category 1I,699988,Item KGY,Channel_X,,285650.0,2023-11-01
BU1,Category 1,Category 1I,765537,Item SJW,Channel_X,,300194.0,2022-12-01
BU1,Category 1,Category 1I,137083,Item UWL,Channel_X,,8882.0,2022-10-01
BU1,Category 1,Category 1I,822517,Item BQM,Channel_X,,171158.0,2024-07-01
BU1,Category 1,Category 1I,699988,Item KGY,Channel_X,,519900.0,2022-08-01
BU1,Category 1,Category 1I,699988,Item KGY,Channel_X,,497982.0,2023-03-01
BU1,Category 1,Category 1I,822517,Item BQM,Channel_X,,104210.0,2023-05-01
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,,1104.0,2022-01-01
BU1,Category 1,Category 1I,872839,Item GMM,Channel_X,,22410.0,2023-06-01
BU1,Category 1,Category 1I,872839,Item GMM,Channel_X,,25419.0,2022-05-01
BU1,Category 1,Category 1I,872839,Item GMM,Channel_X,,27108.0,2024-09-01
BU1,Category 1,Category 1I,434968,Item HKJ,Channel_X,,5187.0,2022-07-01
BU1,Category 1,Category 1I,699988,Item KGY,Channel_X,,311092.0,2024-04-01
BU1,Category 1,Category 1I,643025,Item VXM,Channel_X,,168655.0,2024-04-01
BU1,Category 1,Category 1I,137083,Item UWL,Channel_X,,20651.0,2024-07-01
BU1,Category 1,Category 1I,434968,Item HKJ,Channel_X,,7683.0,2024-04-01
BU1,Category 1,Category 1I,872839,Item GMM,Channel_X,,8640.0,2022-02-01
BU1,Category 1,Category 1I,137083,Item UWL,Channel_X,,9747.0,2023-11-01
BU1,Category 1,Category 1I,643025,Item VXM,Channel_X,,295788.0,2022-11-01
BU1,Category 1,Category 1I,822517,Item BQM,Channel_X,,152434.0,2025-10-01
BU1,Category 1,Category 1I,872839,Item GMM,Channel_X,,18360.0,2024-08-01
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,,144.0,2024-02-01
BU1,Category 1,Category 1I,434968,Item HKJ,Channel_X,,4717.0,2023-12-01
BU1,Category 1,Category 1I,699988,Item KGY,Channel_X,,422314.0,2023-10-01
BU1,Category 1,Category 1I,765537,Item SJW,Channel_X,,284422.0,2022-11-01
BU1,Category 1,Category 1I,434968,Item HKJ,Channel_X,,5313.0,2022-04-01
BU1,Category 1,Category 1I,137083,Item UWL,Channel_X,,11864.0,2022-05-01
BU1,Category 1,Category 1I,765537,Item SJW,Channel_X,,197243.0,2023-09-01
BU1,Category 1,Category 1I,765537,Item SJW,Channel_X,,194564.0,2025-06-01
BU1,Category 1,Category 1I,643025,Item VXM,Channel_X,,202300.0,2024-01-01
BU1,Category 1,Category 1I,137083,Item UWL,Channel_X,,27906.0,2024-12-01
BU1,Category 1,Category 1I,643025,Item VXM,Channel_X,,388376.0,2023-03-01
BU1,Category 1,Category 1I,137083,Item UWL,Channel_X,,10441.0,2022-12-01
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,,96.0,2024-03-01
BU1,Category 1,Category 1I,699988,Item KGY,Channel_X,,455415.0,2022-09-01
BU1,Category 1,Category 1I,699988,Item KGY,Channel_X,,425838.0,2022-03-01
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,,240.0,2024-09-01
BU1,Category 1,Category 1I,765537,Item SJW,Channel_X,,272939.0,2022-02-01
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,,1248.0,2022-02-01
BU1,Category 1,Category 1I,872839,Item GMM,Channel_X,,3078.0,2022-12-01
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,,3456.0,2022-10-01
BU1,Category 1,Category 1I,822517,Item BQM,Channel_X,,148240.0,2024-02-01
BU1,Category 1,Category 1I,872839,Item GMM,Channel_X,,16092.0,2022-07-01
BU1,Category 1,Category 1I,434968,Item HKJ,Channel_X,,5707.0,2025-08-01
BU1,Category 1,Category 1I,872839,Item GMM,Channel_X,,10980.0,2022-08-01
BU1,Category 1,Category 1I,765537,Item SJW,Channel_X,,272825.0,2023-10-01
BU1,Category 1,Category 1I,872839,Item GMM,Channel_X,,11772.0,2023-01-01
BU1,Category 1,Category 1I,872839,Item GMM,Channel_X,,24732.0,2022-09-01
BU1,Category 1,Category 1I,872839,Item GMM,Channel_X,,4212.0,2022-06-01
BU1,Category 1,Category 1I,434968,Item HKJ,Channel_X,,4192.0,2023-09-01
BU1,Category 1,Category 1I,699988,Item KGY,Channel_X,,370563.0,2022-04-01
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,,869.0,2022-07-01
BU1,Category 1,Category 1I,765537,Item SJW,Channel_X,,169152.0,2023-08-01
BU1,Category 1,Category 1I,434968,Item HKJ,Channel_X,,2729.0,2023-04-01
BU1,Category 1,Category 1I,822517,Item BQM,Channel_X,,142987.0,2024-12-01
BU1,Category 1,Category 1I,765537,Item SJW,Channel_X,,188226.0,2024-10-01
BU1,Category 1,Category 1I,872839,Item GMM,Channel_X,,36545.0,2023-05-01
BU1,Category 1,Category 1I,643025,Item VXM,Channel_X,,245941.0,2023-11-01
BU1,Category 1,Category 1I,434968,Item HKJ,Channel_X,,10804.0,2022-12-01
BU1,Category 1,Category 1I,643025,Item VXM,Channel_X,,356926.0,2022-12-01
BU1,Category 1,Category 1I,872839,Item GMM,Channel_X,,15444.0,2022-03-01
BU1,Category 1,Category 1I,434968,Item HKJ,Channel_X,,2467.0,2022-11-01
BU1,Category 1,Category 1I,137083,Item UWL,Channel_X,,9568.0,2022-11-01
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,,5.0,2024-05-01
BU1,Category 1,Category 1I,765537,Item SJW,Channel_X,,384596.0,2022-08-01
BU1,Category 1,Category 1I,872839,Item GMM,Channel_X,,21276.0,2023-10-01
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,,144.0,2023-03-01
BU1,Category 1,Category 1I,765537,Item SJW,Channel_X,,329126.0,2023-03-01
BU1,Category 1,Category 1I,699988,Item KGY,Channel_X,,429580.0,2024-03-01
BU1,Category 1,Category 1I,137083,Item UWL,Channel_X,,22133.0,2024-11-01
BU1,Category 1,Category 1I,765537,Item SJW,Channel_X,,174763.0,2022-05-01
BU1,Category 1,Category 1I,434968,Item HKJ,Channel_X,,3406.0,2025-06-01
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,,53.0,2025-08-01
BU1,Category 1,Category 1I,699988,Item KGY,Channel_X,,445143.0,2024-07-01
BU1,Category 1,Category 1I,137083,Item UWL,Channel_X,,21967.0,2023-06-01
BU1,Category 1,Category 1I,643025,Item VXM,Channel_X,,444653.0,2022-02-01
BU1,Category 1,Category 1I,765537,Item SJW,Channel_X,,217233.0,2024-12-01
BU1,Category 1,Category 1I,822517,Item BQM,Channel_X,,124532.0,2022-08-01
BU1,Category 1,Category 1I,137083,Item UWL,Channel_X,,7319.0,2022-08-01
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,,293.0,2023-12-01
BU1,Category 1,Category 1I,872839,Item GMM,Channel_X,,18072.0,2023-11-01
BU1,Category 1,Category 1I,765537,Item SJW,Channel_X,,531867.0,2022-06-01
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,,432.0,2024-06-01
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,,587.0,2023-07-01
BU1,Category 1,Category 1I,137083,Item UWL,Channel_X,,17544.0,2023-07-01
BU1,Category 1,Category 1I,822517,Item BQM,Channel_X,,135721.0,2023-07-01
BU1,Category 1,Category 1I,434968,Item HKJ,Channel_X,,4088.0,2024-09-01
BU1,Category 1,Category 1I,765537,Item SJW,Channel_X,,139140.0,2025-10-01
BU1,Category 1,Category 1I,643025,Item VXM,Channel_X,,246330.0,2025-09-01
BU1,Category 1,Category 1I,822517,Item BQM,Channel_X,,247207.0,2022-03-01
BU1,Category 1,Category 1I,765537,Item SJW,Channel_X,,201820.0,2025-09-01
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,,624.0,2022-11-01
BU1,Category 1,Category 1I,872839,Item GMM,Channel_X,,17604.0,2024-02-01
BU1,Category 1,Category 1I,872839,Item GMM,Channel_X,,11124.0,2023-07-01
BU1,Category 1,Category 1I,822517,Item BQM,Channel_X,,155508.0,2023-08-01
BU1,Category 1,Category 1I,872839,Item GMM,Channel_X,,22572.0,2023-08-01
BU1,Category 1,Category 1I,137083,Item UWL,Channel_X,,9747.0,2022-01-01
BU1,Category 1,Category 1I,872839,Item GMM,Channel_X,,21156.0,2024-04-01
BU1,Category 1,Category 1I,137083,Item UWL,Channel_X,,13392.0,2023-05-01
BU1,Category 1,Category 1I,822517,Item BQM,Channel_X,,139189.0,2023-12-01
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,116873.0,,2025-02-01
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,113371.0,,2027-12-01
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,106858.0,,2026-12-01
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,105303.0,,2026-03-01
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,105303.0,,2027-03-01
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,104169.0,,2026-09-01
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,100702.0,,2026-08-01
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,94410.0,,2028-09-01
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,94410.0,,2027-09-01
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,92616.0,,2027-07-01
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,92616.0,,2028-07-01
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,92170.0,,2027-08-01
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,92170.0,,2028-08-01
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,88866.0,,2026-02-01
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,88866.0,,2027-02-01
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,87860.0,,2026-05-01
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,85544.0,,2025-11-01
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,83576.0,,2026-07-01
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,82242.0,,2026-01-01
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,82242.0,,2027-01-01
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,81623.0,,2027-06-01
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,81623.0,,2028-06-01
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,78985.0,,2026-04-01
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,78985.0,,2027-04-01
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,78625.0,,2026-10-01
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,77488.0,,2026-11-01
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,74976.0,,2025-05-01
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,70288.0,,2027-05-01
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,69782.0,,2027-11-01
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,69143.0,,2025-01-01
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,68107.0,,2027-10-01
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,68107.0,,2028-10-01
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,65718.0,,2025-04-01
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,63887.0,,2025-12-01
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,61651.0,,2025-03-01
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,56955.0,,2026-06-01
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,,14882.0,2025-09-01
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,,30385.0,2024-12-01
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,,92001.0,2024-01-01
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,,21609.0,2025-07-01
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,,21233.0,2025-10-01
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,,28133.0,2024-04-01
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,,23346.0,2025-08-01
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,,85717.0,2024-02-01
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,,17239.0,2024-05-01
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,,65808.0,2024-03-01
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,,39783.0,2025-06-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,1024.0,,2025-03-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,1022.0,,2026-03-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,1019.0,,2027-03-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,849.0,,2027-12-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,840.0,,2026-12-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,838.0,,2025-12-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,818.0,,2025-01-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,818.0,,2026-01-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,818.0,,2027-01-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,679.0,,2026-09-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,679.0,,2028-09-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,679.0,,2027-09-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,515.0,,2028-06-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,515.0,,2026-06-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,515.0,,2027-06-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,484.0,,2026-08-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,484.0,,2027-08-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,484.0,,2028-08-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,480.0,,2026-05-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,450.0,,2026-07-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,450.0,,2028-07-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,450.0,,2027-07-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,396.0,,2025-02-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,396.0,,2026-02-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,396.0,,2027-02-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,390.0,,2026-10-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,390.0,,2028-10-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,390.0,,2027-10-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,344.0,,2027-05-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,344.0,,2025-05-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,236.0,,2027-04-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,236.0,,2026-04-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,230.0,,2025-04-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,156.0,,2026-11-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,156.0,,2027-11-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,153.0,,2025-11-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,,146.0,2023-12-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,,1067.0,2023-05-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,,1142.0,2024-03-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,,775.0,2023-03-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,,365.0,2024-02-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,,510.0,2025-06-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,,656.0,2023-04-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,,365.0,2025-10-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,,340.0,2024-07-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,,583.0,2024-09-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,,778.0,2024-12-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,,1069.0,2023-01-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,,486.0,2025-08-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,,432.0,2025-07-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,,656.0,2025-09-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,,292.0,2023-02-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,,340.0,2024-10-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,,219.0,2024-04-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,,243.0,2024-05-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,,1045.0,2024-08-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,,1385.0,2024-01-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,,1312.0,2024-06-01
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,,4520.0,2024-11-01
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,20079.0,,2025-12-01
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,19658.0,,2026-12-01
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,19421.0,,2027-12-01
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,16437.0,,2025-04-01
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,16217.0,,2026-04-01
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,16204.0,,2027-04-01
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,15605.0,,2025-02-01
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,15292.0,,2026-02-01
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,15130.0,,2027-02-01
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,14814.0,,2025-03-01
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,14507.0,,2026-03-01
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,14276.0,,2027-03-01
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,13896.0,,2026-07-01
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,13729.0,,2028-07-01
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,13628.0,,2027-07-01
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,13493.0,,2026-09-01
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,13267.0,,2026-06-01
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,13160.0,,2027-09-01
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,13066.0,,2028-06-01
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,12907.0,,2027-06-01
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,12261.0,,2026-05-01
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,11747.0,,2026-08-01
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,11611.0,,2028-08-01
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,11483.0,,2027-08-01
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,11466.0,,2025-01-01
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,11171.0,,2026-01-01
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,11001.0,,2025-11-01
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,10977.0,,2027-01-01
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,10795.0,,2025-05-01
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,10658.0,,2027-05-01
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,10448.0,,2026-11-01
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,10208.0,,2027-11-01
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,8651.0,,2026-10-01
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,8413.0,,2028-10-01
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,8413.0,,2027-10-01
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,7142.0,,2028-09-01
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,1239.0,,2027-10-01
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,1239.0,,2028-10-01
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,1239.0,,2026-10-01
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,1094.0,,2025-03-01
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,1094.0,,2026-03-01
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,1094.0,,2027-03-01
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,875.0,,2025-12-01
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,875.0,,2027-12-01
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,875.0,,2026-12-01
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,729.0,,2028-06-01
